2014-03-18 08:16:53, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:26:10, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:26:35, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:26:37, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:26:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:26:43, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:26:46, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:27:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:28:23, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:28:26, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:28:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:29:36, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:29:38, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:29:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:30:10, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:30:12, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:30:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:31:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:31:48, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:31:51, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:31:53, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:32:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:32:45, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:32:48, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:33:03, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:33:05, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:33:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:34:42, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:34:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:34:44, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:35:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:36:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:36:46, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:36:48, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:37:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:38:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:39:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:40:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:41:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:42:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:43:23, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:43:26, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 11:43:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:44:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:45:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:46:45, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:47:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:48:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:49:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:50:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:51:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:52:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:53:32, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 11:53:33, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 11:53:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:54:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 11:55:23, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 11:55:24, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 12:30:28, 040317, 31.174.33.246, Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16;
2014-03-18 12:30:30, 040317, 31.174.33.246, Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16;
2014-03-18 12:30:40, 040317, 31.174.33.246, Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16;
2014-03-18 12:30:43, 040317, 31.174.33.246, Opera/9.80 (Windows NT 5.1) Presto/2.12.388 Version/12.16;
2014-03-18 12:34:53, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 12:34:54, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 12:35:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:36:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:37:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:38:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:39:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:40:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:40:59, 040317, 77.253.173.41, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-18 12:41:01, 040317, 77.253.173.41, Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0;
2014-03-18 12:41:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:42:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:43:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:44:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:45:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:46:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:47:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:48:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:49:43, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:50:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:51:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:52:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:53:30, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 12:53:31, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 12:53:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:54:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:55:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:56:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:57:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:58:41, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 12:59:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:00:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:01:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:02:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:03:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:04:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:05:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:06:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:07:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:08:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:09:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:10:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:11:42, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:12:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:13:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:14:43, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:15:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:16:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:17:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:18:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:19:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:20:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:21:41, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:22:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:23:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:24:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:25:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:26:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:27:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:28:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:29:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:30:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:31:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:32:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:33:43, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:34:41, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:35:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:36:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:37:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:38:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:39:41, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:40:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:41:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:42:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:43:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:44:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:45:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:46:44, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:47:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:48:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:49:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:50:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:51:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:52:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:53:32, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 13:53:33, 040317, 213.66.110.185, Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36;
2014-03-18 13:53:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:54:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:55:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:56:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:57:43, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:58:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 13:59:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:00:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:01:44, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:01:53, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:02:00, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:02:43, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:03:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:04:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:05:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:06:33, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:06:36, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:06:37, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:06:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:07:41, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:08:24, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:08:26, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:08:29, 040317, 31.174.33.246, Mozilla/5.0 (Windows NT 5.1; rv:26.0) Gecko/20100101 Firefox/26.0;
2014-03-18 14:08:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:09:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:10:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:11:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:12:43, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:13:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:14:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:15:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:16:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:17:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:18:41, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:19:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:20:42, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:21:41, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:22:43, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:23:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:24:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:25:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:26:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:27:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:28:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:29:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:30:44, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:31:41, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:32:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:33:41, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:34:42, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:35:42, 040317, 184.75.210.226, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:36:42, 040317, 78.40.124.16, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:37:42, 040317, 67.205.67.76, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:38:41, 040317, 46.165.195.139, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:39:42, 040317, 174.34.162.242, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:40:42, 040317, 95.141.32.46, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:41:41, 040317, 95.211.217.68, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:42:42, 040317, 91.109.115.41, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
2014-03-18 14:43:43, 040317, 76.72.172.208, Pingdom.com_bot_version_1.4_(http://www.pingdom.com/);
